bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,166,1309,tee,hueh1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/5099"", ""label"": ""Huehuetla Tepehua""}, {""url"": ""https://wals.info/languoid/lect/wals_code_tee"", ""label"": ""Tepehua (Huehuetla)""}, {""url"": ""https://en.wikipedia.org/wiki/Huehuetla_Tepehua"", ""label"": null}, {""url"": ""https://phoible.org/languages/hueh1236"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56455"", ""label"": null}], ""meds"": [[""107130"", ""long_grammar"", 2007, 750, ""Kung, Susan Smythe 2007""], [""458118"", ""grammar_sketch"", 1987, 178, ""Kryder, Nancy J. 1987""], [""100265"", ""grammar_sketch"", 1967, 13, ""Bower, Bethel and Erickson, Barbara 1967""], [""688311"", ""phonology_or_text"", 1951, 0, ""Gerald E. Williams 1951""], [""300243"", ""wordlist_or_less"", 1903, 4, ""Nicol\u00e1s Le\u00f3n 1903""]]}",20.6189,language,-97.9347,North America,,Huehuetla Tepehua,'Huehuetla Tepehua [hueh1236][tee]-l-':1,2641
False,Spoken L1 Language,0,0,0,,166,1309,tpt,tlac1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_tep"", ""label"": ""Tepehua (Tlachichilco)""}, {""url"": ""https://endangeredlanguages.com/lang/3514"", ""label"": ""Tlachichilco Tepehua""}, {""url"": ""https://en.wikipedia.org/wiki/Tlachichilco_Tepehua"", ""label"": null}, {""url"": ""https://phoible.org/languages/tlac1235"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56330"", ""label"": null}], ""meds"": [[""29157"", ""long_grammar"", 1988, 556, ""Watters, James Kenneth 1988""], [""62996"", ""phonology_or_text"", 1985, 129, ""Watters, James K. 1985""], [""89480"", ""phonology_or_text"", 1980, 45, ""Watters, James 1980""], [""304726"", ""wordlist_or_less"", 1903, 4, ""Nicol\u00e1s Le\u00f3n 1903""]]}",20.704,language,-98.1947,North America,,Tlachichilco Tepehua,'Tlachichilco Tepehua [tlac1235][tpt]-l-':1,2642
False,Spoken L1 Language,0,0,0,,166,1310,tlc,yecu1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/3538"", ""label"": ""Misantla Totonac""}, {""url"": ""https://wals.info/languoid/lect/wals_code_tot"", ""label"": ""Totonac (Misantla)""}, {""url"": ""https://grambank.clld.org/languages/yecu1235"", ""label"": ""Yecuatla Totonac""}, {""url"": ""https://en.wikipedia.org/wiki/Misantla_Totonac"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56460"", ""label"": null}], ""meds"": [[""138967"", ""long_grammar"", 1991, 511, ""Carolyn J. MacKay 1991""], [""49328"", ""grammar"", 1752, 266, ""Zambrano Bonilla, Joseph 1752""]]}",20.1765,language,-96.8741,North America,,Yecuatla Totonac,'Yecuatla Totonac [yecu1235][tlc]-l-':1,2644
False,Spoken L1 Language,0,0,0,,167,1311,xwc,wocc1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3569569"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Woccon_language"", ""label"": null}], ""meds"": [[""47363"", ""wordlist_or_less"", 1980, 13, ""R. T. Carter 1980""], [""33801"", ""wordlist_or_less"", 1816, 10, ""Johann Christoph Adelung and Johann Severin Vater 1816""], [""565797"", ""wordlist_or_less"", 1709, 0, ""Lawson, John 1709""]]}",35.379075,language,-77.985987,North America,,Woccon,'Woccon [wocc1242][xwc]-l-':1,2645
False,Spoken L1 Language,0,0,0,,167,1311,chc,cata1286,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1681"", ""label"": ""Catawba""}, {""url"": ""https://grambank.clld.org/languages/cata1286"", ""label"": ""Catawba""}, {""url"": ""https://wals.info/languoid/lect/wals_code_ctw"", ""label"": ""Catawba""}, {""url"": ""https://en.wikipedia.org/wiki/Catawba_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q5051602"", ""label"": null}], ""meds"": [[""674428"", ""grammar"", 2003, 0, ""na 2003""], [""51503"", ""grammar_sketch"", 1900, 23, ""Albert S. Gatschet 1900""], [""65885"", ""wordlist_or_less"", 1858, 18, ""Lieber, Oscar Montgomery 1858""], [""33801"", ""wordlist_or_less"", 1816, 10, ""Johann Christoph Adelung and Johann Severin Vater 1816""]]}",34.9685,language,-80.8857,North America,,Catawba,'Catawba [cata1286][chc]-l-':1,2646
False,Spoken L1 Language,0,0,0,,167,1312,cro,crow1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2008"", ""label"": ""Crow""}, {""url"": ""https://grambank.clld.org/languages/crow1244"", ""label"": ""Crow""}, {""url"": ""https://wals.info/languoid/lect/wals_code_cro"", ""label"": ""Crow""}, {""url"": ""https://en.wikipedia.org/wiki/Crow_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/crow1244"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q1207611"", ""label"": null}], ""meds"": [[""693681"", ""long_grammar"", 2007, 472, ""Graczyk, Randolph 2007""], [""7846"", ""grammar_sketch"", 1993, 110, ""Wallace, Karen Kay 1993""], [""62650"", ""grammar_sketch"", 1941, 71, ""Lowie, Robert Harry 1941""], [""320393"", ""grammar_sketch"", 1930, 21, ""Lowie, Robert Harry 1930""], [""14992"", ""wordlist_or_less"", 1862, 13, ""F. V. Hayden 1862""], [""27878"", ""wordlist_or_less"", 1836, 4, ""Albert Gallatin 1836""]]}",45.368,language,-107.874,North America,,Crow,'Crow [crow1244][cro]-l-':1,2647
False,Spoken L1 Language,0,0,0,,167,1312,hid,hida1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2376"", ""label"": ""Hidatsa""}, {""url"": ""https://grambank.clld.org/languages/hida1246"", ""label"": ""Hidatsa""}, {""url"": ""https://wals.info/languoid/lect/wals_code_hid"", ""label"": ""Hidatsa""}, {""url"": ""https://en.wikipedia.org/wiki/Hidatsa_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3135234"", ""label"": null}], ""meds"": [[""309312"", ""long_grammar"", 2012, 580, ""Park, Indrek 2012""], [""99400"", ""long_grammar"", 2007, 426, ""John P. Boyle 2007""], [""26580"", ""grammar"", 1873, 0, ""Mathews, Washington 1873""]]}",47.33,language,-102.0,North America,,Hidatsa,'Hidatsa [hida1246][hid]-l-':1,2648
False,Spoken L1 Language,0,0,0,,167,1314,tta,tute1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_tte"", ""label"": ""Tutelo""}, {""url"": ""https://en.wikipedia.org/wiki/Tutelo_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2311602"", ""label"": null}], ""meds"": [[""40571"", ""grammar"", 1997, 175, ""Oliverio, Giulia R. M. 1997""], [""47096"", ""grammar"", 1996, 0, ""Oliverio, Giulia R.M. 1996""], [""128159"", ""grammar_sketch"", 1883, 115, ""Hale, Horatio 2001 [1883]""]]}",37.67,language,-78.75,North America,,Tutelo,'Tutelo [tute1247][tta]-l-':1,2650
False,Spoken L1 Language,0,0,0,,171,1318,nuk,nuuc1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_kyq"", ""label"": ""Kyuquot""}, {""url"": ""https://grambank.clld.org/languages/nuuc1236"", ""label"": ""Nuu-chah-nulth""}, {""url"": ""https://wals.info/languoid/lect/wals_code_nuu"", ""label"": ""Nuuchahnulth""}, {""url"": ""https://endangeredlanguages.com/lang/1717"", ""label"": ""Nuuchahnulth (Nootka)""}, {""url"": ""https://en.wikipedia.org/wiki/Nuu-chah-nulth_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/nuuc1236"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2992876"", ""label"": null}], ""meds"": [[""17411"", ""long_grammar"", 2002, 488, ""Matthew Davidson 2002""], [""113018"", ""long_grammar"", 1981, 371, ""Rose, Suzanne Maria 1981""], [""686955"", ""grammar"", 1939, 13, ""Swadesh, Morris 1939""], [""312547"", ""grammar_sketch"", 1868, 88, ""C. Knipe 1868""], [""324172"", ""wordlist_or_less"", 1783, 162, ""William Ellis 1783""]]}",49.67,language,-126.67,North America,,Nuu-chah-nulth,'Nuu-chah-nulth [nuuc1236][nuk]-l-':1,2655
False,Spoken L1 Language,2,0,0,,171,1319,has,hais1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_hsl"", ""label"": ""Haisla""}, {""url"": ""https://endangeredlanguages.com/lang/2385"", ""label"": ""X\u0304enaksialak\u0313ala / X\u0304a'islak\u0313ala (Haisla)""}, {""url"": ""https://en.wikipedia.org/wiki/Haisla_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3107399"", ""label"": null}], ""meds"": [[""122557"", ""phonology_or_text"", 1986, 261, ""Lincoln, Neville J. and Rath, John C. 1986""], [""7680"", ""phonology_or_text"", 1977, 20, ""Vink, Hein 1977""], [""674135"", ""wordlist_or_less"", 1950, 72, ""Codere, H. 1950""], [""681746"", ""wordlist_or_less"", 1945, 54, ""Lopatin, I. A. 1945""], [""683850"", ""wordlist_or_less"", 1940, 32, ""Olson, R. L. 1940""]]}",53.964,language,-128.602,North America,,Haisla,"('Henaksiala [hena1234]':1,'Kitimat [kiti1241]':1)'Haisla [hais1244][has]-l-':1",2657
False,Spoken L1 Language,0,0,0,,172,1320,cav,cavi1250,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2175"", ""label"": ""Cavine\u00f1a""}, {""url"": ""https://grambank.clld.org/languages/cavi1250"", ""label"": ""Cavine\u00f1a""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Cavinena"", ""label"": ""Cavine\u00f1a""}, {""url"": ""https://wals.info/languoid/lect/wals_code_cav"", ""label"": ""Cavine\u00f1a""}, {""url"": ""https://en.wikipedia.org/wiki/Cavine%C3%B1a_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/cavi1250"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q524102"", ""label"": null}], ""meds"": [[""25658"", ""long_grammar"", 2008, 924, ""Antoine Guillaume 2008""], [""121730"", ""long_grammar"", 2004, 866, ""Antoine Guillaume 2004""], [""23383"", ""grammar"", 1989, 0, ""Camp, Elizabeth L. and Camp, Elizabeth L. 1989""], [""140879"", ""grammar_sketch"", 1906, 60, ""Lafone Quevedo, Samuel A. 1906""], [""123263"", ""wordlist_or_less"", 1887, 16, ""Armentia, Nicol\u00e1s 1887""], [""104642"", ""wordlist_or_less"", 1794, 16, ""Palau, Mercedes and Blanca Saiz 1989 [1794]""]]}",-13.3544,language,-66.6277,South America,,Cavineña,'Cavineña [cavi1250][cav]-l-':1,2660
False,Spoken L1 Language,0,0,0,,176,1325,bdw,baha1258,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3513309"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Baham_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_bdw"", ""label"": ""Baham""}], ""meds"": [[""96186"", ""grammar_sketch"", 1983, 119, ""Don A.L. Flassy and Constantinopel Ruhukael and Frans Rumbrawer 1983/1984""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""], [""17111"", ""wordlist_or_less"", 1955, 1, ""Galis, Klaas Wilhelm 1955""], [""126844"", ""wordlist_or_less"", 1953, 1, ""Cowan, H. K. J. 1953""], [""305151"", ""wordlist_or_less"", 1872, 61, ""Enrico H. Giglioli 1872, 1873, 1873, 1873, 1874, 1874, 1876, 1876, 1876""]]}",-3.10628,language,132.637,Papunesia,,Baham,'Baham [baha1258][bdw]-l-':1,2663
False,Spoken L1 Language,0,0,0,,176,1325,ihp,ihaa1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q5994495"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Iha_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_iha"", ""label"": ""Iha""}], ""meds"": [[""152955"", ""grammar_sketch"", 1992, 123, ""Don A. L. Flassy and Lisidius Animung 1992""], [""303809"", ""wordlist_or_less"", 1903, 70, ""Le Cocq d'Armandville, C. J. F. 1903""], [""67952"", ""wordlist_or_less"", 1879, 29, ""Robid\u00e9 van der Aa, Pieter Jan Baptist Carel 1879""], [""305151"", ""wordlist_or_less"", 1872, 61, ""Enrico H. Giglioli 1872, 1873, 1873, 1873, 1874, 1874, 1876, 1876, 1876""]]}",-2.81013,language,132.271,Papunesia,,Iha,'Iha [ihaa1241][ihp]-l-':1,2664
False,Spoken L1 Language,3,0,0,,177,1327,roo,roto1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://grambank.clld.org/languages/roto1249"", ""label"": ""Rotokas""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Rotokas"", ""label"": ""Rotokas""}, {""url"": ""https://wals.info/languoid/lect/wals_code_rtk"", ""label"": ""Rotokas""}, {""url"": ""https://en.wikipedia.org/wiki/Rotokas_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/roto1249"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q13203"", ""label"": null}], ""meds"": [[""95683"", ""long_grammar"", 2011, 327, ""Robinson, Stuart 2011""], [""135232"", ""grammar"", 1974, 181, ""Firchow, Irwin 1974""], [""133627"", ""grammar_sketch"", 1970, 164, ""Firchow, Irwin B. 1970""], [""87477"", ""grammar_sketch"", 1968, 55, ""____ and others 1968""], [""115656"", ""wordlist_or_less"", 1967, 130, ""____ and Tama Epe 1967""], [""8164"", ""wordlist_or_less"", 1966, 121, ""Barry Irwin and Kuman Nol 1966""]]}",-5.94339,language,155.154,Papunesia,,Rotokas,"('Aita [aita1238]':1,'Atsilima [atsi1239]':1,'Pipipaia [pipi1249]':1)'Rotokas [roto1249][roo]-l-':1",2665
False,Spoken L1 Language,0,0,0,,177,1327,eiv,asko1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q56324"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Askopan_language"", ""label"": null}], ""meds"": [[""128519"", ""wordlist_or_less"", 1962, 2, ""Arthur Capell 1962""]]}",-6.22539,language,155.307,Papunesia,,Askopan,'Askopan [asko1238][eiv]-l-':1,2666
False,Spoken L1 Language,0,0,0,,180,1335,bor,boro1282,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/3952"", ""label"": ""Bororo""}, {""url"": ""https://grambank.clld.org/languages/boro1282"", ""label"": ""Bororo""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Bororo"", ""label"": ""Bororo""}, {""url"": ""https://wals.info/languoid/lect/wals_code_brr"", ""label"": ""Bororo""}, {""url"": ""https://en.wikipedia.org/wiki/Bororo_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/boro1282"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q32986"", ""label"": null}], ""meds"": [[""91012"", ""grammar"", 1979, 277, ""Thomas H. Crowell 1979""], [""20482"", ""grammar"", 1926, 0, ""Colbacchini, Antonio 1926""], [""11065"", ""grammar"", 1908, 0, ""MISS\u00c3O SALESIANA 1908""], [""19379"", ""wordlist_or_less"", 1894, 37, ""Karl von den Steinen 1894""], [""68225"", ""wordlist_or_less"", 1851, 35, ""de Castelnau, Francis 1851""]]}",-16.6029,language,-55.2004,South America,,Bororo,'Bororo [boro1282][bor]-l-':1,2673
False,Spoken L1 Language,0,0,0,,180,1335,otu,otuk1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7110049"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Otuke_language"", ""label"": null}], ""meds"": [[""144652"", ""wordlist_or_less"", 1989, 14, ""Monta\u00f1o Arag\u00f3n, Mario 1989""], [""121928"", ""wordlist_or_less"", 1839, 7, ""d'Orbigny, Alcide Dessalines 1839""]]}",-15.2698,language,-59.6986,South America,,Otuke,'Otuke [otuk1240][otu]-l-':1,2674
False,Spoken L1 Language,2,0,0,,186,1343,duv,duvl1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-duvle"", ""label"": ""Duvle""}, {""url"": ""https://en.wikipedia.org/wiki/Duvle_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56364"", ""label"": null}], ""meds"": [[""581230"", ""grammar_sketch"", 1984, 36, ""Charlotte Murdoch 1984""], [""95108"", ""wordlist_or_less"", 1913, 1, ""Anonymous (Max Moszkowski) 1913""], [""581214"", ""wordlist_or_less"", 1911, 4, ""Max Moszkowski 1911, 1912, 1912""]]}",-3.21832,language,137.964,Papunesia,,Duvle,"('Eastern Duvle [east2501]':1,'Western Duvle [west2583]':1)'Duvle [duvl1242][duv]-l-':1",2681
False,Spoken L1 Language,0,0,0,,186,1344,tbp,tawo1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1411"", ""label"": ""Taworta""}, {""url"": ""https://en.wikipedia.org/wiki/Taworta_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q7689337"", ""label"": null}], ""meds"": [[""665313"", ""wordlist_or_less"", 2022, 14, ""Jacqualine Menanti and Ben Rumaropen 2022""], [""42031"", ""wordlist_or_less"", 1998, 3, ""Smits, Leo and Voorhoeve, C. L. 1998""], [""49603"", ""wordlist_or_less"", 1959, 3, ""Gi\u00ebl, R. 1959""]]}",-3.43455,language,139.061,Papunesia,,Taworta,'Taworta [tawo1244][tbp]-l-':1,2683
False,Spoken L1 Language,0,0,0,,186,1344,flh,foau1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/4149"", ""label"": ""Foau""}, {""url"": ""https://en.wikipedia.org/wiki/Abawiri"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q5463819"", ""label"": null}], ""meds"": [[""582306"", ""long_grammar"", 2020, 629, ""Brendon Yoder 2020""], [""578802"", ""phonology_or_text"", 2019, 7, ""Brendon Yoder 2019""], [""578801"", ""phonology_or_text"", 2018, 27, ""Brendon Yoder 2018""], [""554395"", ""wordlist_or_less"", 1974, 10, ""Myron Bromley 1974""]]}",-3.04582,language,139.213,Papunesia,,Abawiri,'Abawiri [foau1240][flh]-l-':1,2684
False,Spoken L1 Language,0,0,0,,186,1345,awr,awer1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1352"", ""label"": ""Awera""}, {""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-awera"", ""label"": ""Awera""}, {""url"": ""https://en.wikipedia.org/wiki/Awera_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56379"", ""label"": null}], ""meds"": [[""68632"", ""phonology_or_text"", 1993, 1, ""Helj\u00e4 Clouse and Duane Clouse 1993""], [""64567"", ""wordlist_or_less"", 1987, 1, ""Jones, Larry B. 1987""]]}",-2.71886,language,136.063,Papunesia,,Awera,'Awera [awer1241][awr]-l-':1,2685
False,Spoken L1 Language,3,0,0,,191,1353,shw,shwa1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/5368"", ""label"": ""Shwai""}, {""url"": ""https://www.wikidata.org/entity/Q36527"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shwai_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/shwa1239"", ""label"": null}], ""meds"": [[""133734"", ""wordlist_or_less"", 1829, 69, ""R\u00fcppell, Eduard 1829""]]}",11.2708,language,30.3533,Africa,,Shwai,"('Cerumba [ceru1238]':1,'Ndano [ndan1242]':1,'Shabun [shab1253]':1)'Shwai [shwa1239][shw]-l-':1",2691
False,Spoken L1 Language,2,0,0,,191,1354,fuj,kooo1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/4182"", ""label"": ""Ko""}, {""url"": ""https://www.wikidata.org/entity/Q35693"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Fungor_language"", ""label"": null}], ""meds"": [[""40143"", ""phonology_or_text"", 1978, 17, ""Faris, James C. 1978""], [""137294"", ""wordlist_or_less"", 1931, 1, ""MacDiarmid, P. A. and MacDiarmid, D. N. 1931""]]}",10.7321,language,31.5399,Africa,,Ko,"('Kau [kauu1239]':1,'Nyaro [nyar1248]':1)'Ko [kooo1244][fuj]-l-':1",2693
False,Spoken L1 Language,0,0,0,,191,1354,wrn,warn1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/3310"", ""label"": ""Warnang""}, {""url"": ""https://www.wikidata.org/entity/Q36971"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Werni_language"", ""label"": null}], ""meds"": [[""576939"", ""wordlist_or_less"", 1981, 7, ""Schadeberg, Thilo C. 1981""]]}",10.594,language,31.1574,Africa,,Warnang,'Warnang [warn1244][wrn]-l-':1,2694
False,Spoken L1 Language,0,0,0,,194,1357,abj,akab1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_akb"", ""label"": ""Aka-Biada""}, {""url"": ""https://grambank.clld.org/languages/akab1249"", ""label"": ""Akabea""}, {""url"": ""https://en.wikipedia.org/wiki/Akabea"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q2356391"", ""label"": null}], ""meds"": [[""570075"", ""long_grammar"", 2020, 453, ""Raoul Zamponi and Bernard Comrie 2020""], [""45158"", ""grammar_sketch"", 1877, 52, ""Man, E. H. and R. C. Temple 1877""], [""111601"", ""wordlist_or_less"", 1875, 17, ""de R\u00f6epstorff, Adolph 1875""], [""134587"", ""wordlist_or_less"", 1864, 11, ""C. R. Tickell 1864""], [""300333"", ""wordlist_or_less"", 1862, 43, ""Haughton, John C. 1862""]]}",12.3782,language,92.7818,Eurasia,,Akabea,'Akabea [akab1249][abj]-l-':1,2695
False,Spoken L1 Language,0,0,0,,194,1357,acl,akar1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Akarbale"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3436825"", ""label"": null}], ""meds"": [[""18679"", ""grammar_sketch"", 1898, 30, ""M. V. Portman 1898""]]}",12.6663,language,92.8278,Eurasia,,Akarbale,'Akarbale [akar1243][acl]-l-':1,2696
False,Spoken L1 Language,0,0,0,,194,1358,akx,akak1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://wals.info/languoid/lect/wals_code_akk"", ""label"": ""Aka-Kede""}, {""url"": ""https://en.wikipedia.org/wiki/Akakede"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3436816"", ""label"": null}], ""meds"": [[""151283"", ""wordlist_or_less"", 1887, 30, ""Maurice V. Portman 1887""], [""550566"", ""wordlist_or_less"", 1885, 42, ""Edward H. Man 1885""]]}",12.8494,language,92.8227,Eurasia,,Akakede,'Akakede [akak1252][akx]-l-':1,2698
False,Spoken L1 Language,0,0,0,,194,1359,okj,okoj1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Okojuwoi"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3436832"", ""label"": null}], ""meds"": [[""18679"", ""grammar_sketch"", 1898, 30, ""M. V. Portman 1898""], [""550566"", ""wordlist_or_less"", 1885, 42, ""Edward H. Man 1885""]]}",13.0472,language,92.8753,Eurasia,,Okojuwoi,'Okojuwoi [okoj1239][okj]-l-':1,2699
False,Spoken L1 Language,3,0,0,,197,1364,tnm,tabl1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7673105"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tabla_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tbl"", ""label"": ""Tabla""}], ""meds"": [[""548120"", ""grammar_sketch"", 1985, 52, ""Bernard Comrie and Nico Jakarimilena 1985""], [""108402"", ""phonology_or_text"", 1983, 34, ""I. Abisay and M. Dyawaytow and Kenneth Collier 1983""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""], [""17111"", ""wordlist_or_less"", 1955, 1, ""Galis, Klaas Wilhelm 1955""], [""56549"", ""wordlist_or_less"", 1893, 3, ""F. S. A. de Clercq 1893""], [""127773"", ""wordlist_or_less"", 1889, 7, ""F. S. A. de Clercq 1889""]]}",-2.45368,language,140.396,Papunesia,,Tabla,"('Tepera [tepe1277]':1,'Yewena-Yongsu [yewe1238]':1,'Yokari [yoka1243]':1)'Tabla [tabl1243][tnm]-l-':1",2704
False,Spoken L1 Language,0,0,0,,198,1366,jma,dima1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-dima"", ""label"": ""Dima""}, {""url"": ""https://en.wikipedia.org/wiki/Dima_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q5277140"", ""label"": null}], ""meds"": [[""95319"", ""wordlist_or_less"", 1938, 1, ""Sidney H. Ray 1938""], [""309606"", ""wordlist_or_less"", 1911, 1, ""W. M. Strong 1911""]]}",-9.70322,language,149.605,Papunesia,,Dima,'Dima [dima1252][jma]-l-':1,2705
False,Spoken L1 Language,5,0,0,,198,1366,mti,maiw1251,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-maiwa"", ""label"": ""Maiwa""}, {""url"": ""https://en.wikipedia.org/wiki/Maiwa_language_(Papuan)"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q6737223"", ""label"": null}], ""meds"": [[""155429"", ""phonology_or_text"", 2002, 34, ""Nakamura, Takashi and Nakamura, Yaeko 2002""], [""104346"", ""wordlist_or_less"", 1914, 3, ""Anonymous, {} 1914""], [""309606"", ""wordlist_or_less"", 1911, 1, ""W. M. Strong 1911""]]}",-9.69836,language,149.274,Papunesia,,Maiwa (Papua New Guinea),"('Gairen [gair1238]':1,'Gwareta [gwar1241]':1,'Maiwa [maiw1252]':1,'Manigara [mani1298]':1,'Oren [oren1238]':1)'Maiwa {Papua New Guinea} [maiw1251][mti]-l-':1",2707
